order_id,order_date,product_id,product_name,category,price,quantity,channel,city,customer_id,stock_available,sales,stock_status,total_sales
12036,22/08/2022,1004,Laptop,Home,1366.73,3,Online,Hyderabad,6810,318,4100.19,Overstock,4100.1900000000005
12037,06/10/2023,1031,Laptop,Electronics,1174.43,1,App,Hyderabad,6217,102,1174.43,Optimal,1174.43
12038,29/02/2024,1045,Bag,Home,3746.44,3,Store,Bangalore,5727,106,11239.32,Optimal,11239.32
12039,22/01/2023,1016,Watch,Electronics,2377.38,4,Store,Mumbai,5969,279,9509.52,Optimal,9509.52
12040,26/04/2024,1074,Shoes,Home,173.56,4,App,Mumbai,6969,124,694.24,Optimal,694.24
12041,07/02/2022,1026,Bag,Home,3889.84,4,Store,Hyderabad,6079,454,15559.36,Overstock,15559.36
12042,29/08/2022,1067,Headphones,Home,1872.84,2,Online,Bangalore,6676,373,3745.68,Overstock,3745.68
12043,15/11/2024,1022,Sofa,Sports,1376.26,4,App,Delhi,6380,89,5505.04,Optimal,5505.04
12044,16/07/2023,1086,Laptop,Sports,995.32,2,Online,Mumbai,6792,11,1990.64,Understock,1990.64
12045,16/03/2024,1033,Sofa,Sports,4735.46,1,App,Hyderabad,5654,245,4735.46,Optimal,4735.46
12046,25/10/2022,1020,Bag,Home,4715.99,4,Store,Delhi,5436,369,18863.96,Overstock,18863.96
12047,15/03/2024,1021,Phone,Sports,475.11,4,Online,Hyderabad,6414,471,1900.44,Overstock,1900.44
12048,03/06/2022,1064,Laptop,Sports,1240.56,4,Store,Hyderabad,5079,480,4962.24,Overstock,4962.24
12049,02/01/2024,1031,Headphones,Sports,3265.98,1,App,Mumbai,6030,457,3265.98,Overstock,3265.98
12050,13/04/2023,1061,Shirt,Clothing,3385.08,4,Store,Delhi,6873,223,13540.32,Optimal,13540.32
12051,18/02/2022,1027,Headphones,Sports,2146.59,4,Online,Hyderabad,5219,103,8586.36,Optimal,8586.36
12052,15/02/2022,1081,Phone,Clothing,2885.7,3,App,Hyderabad,6214,23,8657.1,Understock,8657.099999999999
12053,19/02/2024,1006,Phone,Sports,3542.89,3,App,Mumbai,5909,344,10628.67,Overstock,10628.67
12054,23/03/2022,1053,Watch,Home,4757.5,2,Store,Delhi,5464,251,9515.0,Optimal,9515.0
12055,03/12/2024,1069,Bag,Home,3653.04,3,Store,Delhi,5278,367,10959.12,Overstock,10959.119999999999
12056,12/08/2024,1013,Laptop,Home,640.33,1,Online,Delhi,6592,84,640.33,Optimal,640.33
12057,30/09/2022,1093,Shirt,Clothing,3617.45,1,Online,Bangalore,5790,276,3617.45,Optimal,3617.45
12058,29/01/2023,1054,Bag,Home,431.86,4,App,Hyderabad,6303,237,1727.44,Optimal,1727.44
12059,29/02/2024,1057,Sofa,Electronics,2562.29,3,App,Delhi,6364,380,7686.87,Overstock,7686.87
12060,18/08/2023,1043,Shirt,Sports,2681.79,2,App,Delhi,5341,341,5363.58,Overstock,5363.58
12061,27/02/2022,1045,Bag,Clothing,3913.5,2,Online,Delhi,6241,40,7827.0,Understock,7827.0
12062,19/07/2023,1013,Phone,Clothing,156.64,2,Store,Hyderabad,6059,183,313.28,Optimal,313.28
12063,01/01/2022,1043,Laptop,Clothing,4386.29,4,Store,Hyderabad,6974,129,17545.16,Optimal,17545.16
12064,04/08/2022,1040,Shirt,Home,3353.04,1,App,Bangalore,5924,107,3353.04,Optimal,3353.04
12065,05/02/2024,1072,Headphones,Electronics,252.84,4,App,Mumbai,5198,484,1011.36,Overstock,1011.36
12066,02/11/2023,1094,Shirt,Clothing,884.15,1,Store,Delhi,6591,283,884.15,Optimal,884.15
12067,26/05/2023,1001,Phone,Sports,293.64,4,App,Bangalore,5080,227,1174.56,Optimal,1174.56
12068,03/07/2024,1081,Bag,Sports,3853.1,1,App,Mumbai,5629,51,3853.1,Optimal,3853.1
12069,05/04/2022,1004,Sofa,Electronics,937.43,2,Online,Delhi,6674,192,1874.86,Optimal,1874.86
12070,08/05/2023,1089,Bag,Sports,323.44,1,Store,Delhi,5356,409,323.44,Overstock,323.44
12071,04/02/2024,1086,Shirt,Electronics,776.14,3,Store,Hyderabad,5310,326,2328.42,Overstock,2328.42
12072,18/10/2024,1011,Watch,Sports,2841.83,3,Online,Bangalore,6560,324,8525.49,Overstock,8525.49
12073,30/05/2022,1077,Bag,Electronics,2527.88,2,Online,Delhi,6576,345,5055.76,Overstock,5055.76
12074,12/11/2024,1076,Bag,Home,1306.66,2,Online,Hyderabad,5303,268,2613.32,Optimal,2613.32
12075,26/01/2024,1098,Bag,Sports,4720.38,4,Store,Mumbai,5562,40,18881.52,Understock,18881.52
12076,03/02/2023,1046,Shirt,Sports,4288.56,3,Store,Hyderabad,6031,218,12865.68,Optimal,12865.68
12077,14/02/2023,1078,Shoes,Sports,1640.86,2,Online,Mumbai,5387,400,3281.72,Overstock,3281.72
12078,11/05/2022,1034,Phone,Home,2425.4,4,Store,Mumbai,5420,393,9701.6,Overstock,9701.6
12079,04/05/2024,1018,Shoes,Home,2632.43,4,Store,Hyderabad,6992,12,10529.72,Understock,10529.72
12080,28/05/2022,1078,Phone,Clothing,3805.26,3,Online,Bangalore,5356,377,11415.78,Overstock,11415.78
12081,16/01/2023,1062,Phone,Clothing,2196.94,1,App,Delhi,6741,150,2196.94,Optimal,2196.94
12082,06/07/2023,1007,Shoes,Electronics,2777.71,4,Store,Hyderabad,5303,277,11110.84,Optimal,11110.84
12083,22/10/2022,1022,Headphones,Clothing,2121.57,3,App,Delhi,5013,225,6364.71,Optimal,6364.710000000001
12084,01/04/2023,1012,Sofa,Sports,3837.82,4,Store,Bangalore,6174,136,15351.28,Optimal,15351.28
12085,18/06/2022,1022,Sofa,Home,2824.08,4,App,Mumbai,6056,457,11296.32,Overstock,11296.32
12086,11/12/2023,1030,Phone,Home,4156.12,2,App,Hyderabad,5114,55,8312.24,Optimal,8312.24
12087,06/02/2022,1029,Headphones,Home,363.31,2,Store,Hyderabad,6233,184,726.62,Optimal,726.62
12088,19/08/2022,1041,Headphones,Home,4531.1,2,Store,Bangalore,5121,273,9062.2,Optimal,9062.2
12089,11/09/2022,1001,Shoes,Electronics,4115.01,3,Store,Bangalore,6961,34,12345.03,Understock,12345.03
12090,25/11/2022,1010,Shirt,Clothing,4110.67,4,Store,Mumbai,6481,245,16442.68,Optimal,16442.68
12091,06/09/2024,1024,Phone,Home,787.51,3,App,Bangalore,5332,309,2362.53,Overstock,2362.5299999999997
12092,10/01/2022,1028,Watch,Electronics,1391.02,4,Online,Bangalore,6133,419,5564.08,Overstock,5564.08
12093,22/03/2023,1021,Phone,Sports,4903.28,4,Store,Delhi,6047,458,19613.12,Overstock,19613.12
12094,10/07/2024,1018,Laptop,Clothing,4756.35,2,Store,Bangalore,5831,4,9512.7,Understock,9512.7
12095,15/04/2024,1072,Sofa,Electronics,1210.07,2,Online,Delhi,6399,494,2420.14,Overstock,2420.14
12096,19/03/2022,1040,Shoes,Home,2221.22,4,Store,Delhi,5241,168,8884.88,Optimal,8884.88
12097,12/07/2022,1037,Shirt,Home,864.12,4,Store,Hyderabad,5749,187,3456.48,Optimal,3456.48
12098,05/02/2023,1028,Watch,Home,1386.93,1,Store,Bangalore,6943,265,1386.93,Optimal,1386.93
12099,19/04/2022,1073,Headphones,Sports,1005.17,1,App,Delhi,6455,141,1005.17,Optimal,1005.17
12100,02/03/2024,1021,Shirt,Clothing,496.59,4,App,Mumbai,6199,336,1986.36,Overstock,1986.36
12101,20/09/2022,1087,Watch,Home,2939.45,3,Online,Bangalore,6269,292,8818.35,Optimal,8818.349999999999
12102,25/11/2022,1007,Phone,Clothing,1279.85,1,Online,Hyderabad,5745,50,1279.85,Optimal,1279.85
12103,29/12/2022,1046,Bag,Sports,4961.98,4,Online,Delhi,6396,213,19847.92,Optimal,19847.92
12104,16/09/2022,1005,Bag,Electronics,2625.65,4,App,Bangalore,6858,385,10502.6,Overstock,10502.6
12105,26/03/2022,1006,Shirt,Clothing,1859.56,1,Store,Bangalore,6875,340,1859.56,Overstock,1859.56
12106,04/11/2022,1083,Shirt,Electronics,4574.49,4,App,Bangalore,5130,302,18297.96,Overstock,18297.96
12107,19/09/2022,1080,Phone,Clothing,3141.66,3,Store,Bangalore,6764,340,9424.98,Overstock,9424.98
12108,07/03/2024,1035,Sofa,Home,722.69,1,Store,Mumbai,6146,403,722.69,Overstock,722.69
12109,23/09/2023,1007,Laptop,Home,2539.32,3,App,Delhi,5393,19,7617.96,Understock,7617.960000000001
12110,11/11/2023,1076,Sofa,Electronics,2261.29,4,Store,Mumbai,5100,473,9045.16,Overstock,9045.16
12111,14/05/2024,1087,Sofa,Clothing,3849.15,2,App,Mumbai,6083,492,7698.3,Overstock,7698.3
12112,20/11/2022,1045,Laptop,Sports,3499.51,4,App,Bangalore,5463,41,13998.04,Understock,13998.04
12113,13/07/2024,1063,Bag,Clothing,1916.88,1,App,Delhi,6769,216,1916.88,Optimal,1916.88
12114,28/12/2023,1030,Phone,Electronics,2400.45,3,Online,Delhi,6667,124,7201.35,Optimal,7201.349999999999
12115,04/09/2024,1022,Sofa,Clothing,2642.06,4,Store,Bangalore,5177,136,10568.24,Optimal,10568.24
12116,05/08/2022,1060,Shoes,Clothing,2170.06,3,Online,Bangalore,6636,168,6510.18,Optimal,6510.18
12117,24/03/2023,1080,Shoes,Electronics,627.83,3,Online,Mumbai,6855,485,1883.49,Overstock,1883.4900000000002
12118,15/11/2022,1049,Laptop,Electronics,4536.68,1,Store,Bangalore,6640,462,4536.68,Overstock,4536.68
12119,20/09/2024,1045,Shoes,Electronics,3395.54,3,App,Bangalore,5928,174,10186.62,Optimal,10186.619999999999
12120,06/02/2022,1087,Bag,Clothing,2401.63,3,Online,Mumbai,6059,204,7204.89,Optimal,7204.89
12121,01/01/2024,1042,Phone,Electronics,2890.98,1,Online,Bangalore,6780,224,2890.98,Optimal,2890.98
12122,07/10/2024,1009,Shirt,Electronics,1144.5,3,App,Mumbai,5568,179,3433.5,Optimal,3433.5
12123,23/11/2024,1094,Bag,Sports,2699.73,4,App,Delhi,6531,457,10798.92,Overstock,10798.92
12124,08/02/2022,1019,Phone,Sports,3755.54,4,App,Delhi,5801,193,15022.16,Optimal,15022.16
12125,28/07/2022,1015,Laptop,Sports,2715.0,3,Store,Bangalore,6481,9,8145.0,Understock,8145.0
12126,09/04/2024,1077,Shirt,Electronics,2455.26,1,Store,Mumbai,5598,89,2455.26,Optimal,2455.26
12127,05/05/2024,1002,Shoes,Electronics,2365.69,1,App,Delhi,6964,422,2365.69,Overstock,2365.69
12128,17/06/2024,1029,Sofa,Sports,3831.95,4,Store,Mumbai,6981,423,15327.8,Overstock,15327.8
12129,24/08/2023,1017,Headphones,Home,3791.36,2,App,Bangalore,5016,267,7582.72,Optimal,7582.72
12130,30/01/2024,1058,Bag,Home,3775.34,2,App,Bangalore,5455,412,7550.68,Overstock,7550.68
12131,10/03/2023,1069,Shoes,Sports,1306.23,3,Store,Delhi,5990,367,3918.69,Overstock,3918.69
12132,21/04/2024,1083,Phone,Sports,3127.69,2,Store,Delhi,5353,460,6255.38,Overstock,6255.38
12133,01/02/2022,1034,Phone,Home,3916.65,3,App,Bangalore,5064,471,11749.95,Overstock,11749.95
12134,28/01/2023,1018,Headphones,Sports,2853.28,3,Store,Hyderabad,5083,184,8559.84,Optimal,8559.84
12135,28/06/2024,1025,Bag,Electronics,3916.99,2,Online,Mumbai,6528,360,7833.98,Overstock,7833.98
12136,11/07/2022,1034,Laptop,Sports,4286.58,4,Online,Delhi,5099,286,17146.32,Optimal,17146.32
12137,27/09/2022,1075,Sofa,Clothing,952.06,4,Online,Delhi,5964,19,3808.24,Understock,3808.24
12138,08/01/2024,1071,Sofa,Home,1601.07,1,App,Mumbai,6178,394,1601.07,Overstock,1601.07
12139,18/03/2022,1056,Shirt,Electronics,3046.42,1,Online,Mumbai,5237,476,3046.42,Overstock,3046.42
12140,05/01/2024,1048,Bag,Home,1519.42,4,App,Mumbai,6293,488,6077.68,Overstock,6077.68
12141,02/06/2024,1009,Shirt,Sports,4712.79,2,Store,Hyderabad,5225,79,9425.58,Optimal,9425.58
12142,11/10/2022,1084,Phone,Home,1051.26,4,Store,Mumbai,6977,291,4205.04,Optimal,4205.04
12143,28/06/2023,1028,Laptop,Sports,1849.05,4,Online,Hyderabad,5857,149,7396.2,Optimal,7396.2
12144,11/10/2023,1094,Headphones,Electronics,4972.1,4,App,Mumbai,6630,45,19888.4,Understock,19888.4
12145,07/09/2022,1070,Phone,Electronics,1026.99,3,App,Hyderabad,5363,444,3080.97,Overstock,3080.9700000000003
12146,05/04/2022,1097,Watch,Home,2299.21,1,Online,Mumbai,6793,71,2299.21,Optimal,2299.21
12147,17/01/2022,1097,Bag,Electronics,1637.53,3,Online,Hyderabad,6132,147,4912.59,Optimal,4912.59
12148,27/04/2022,1093,Sofa,Home,4068.02,1,Store,Mumbai,5248,294,4068.02,Optimal,4068.02
12149,09/09/2024,1067,Sofa,Home,1590.32,2,Store,Hyderabad,5155,148,3180.64,Optimal,3180.64
12150,29/11/2022,1093,Phone,Home,891.0,4,Store,Hyderabad,5021,55,3564.0,Optimal,3564.0
12151,08/10/2023,1088,Headphones,Home,4672.36,2,Online,Bangalore,5821,235,9344.72,Optimal,9344.72
12152,26/04/2022,1077,Sofa,Clothing,1655.27,4,Store,Delhi,5263,422,6621.08,Overstock,6621.08
12153,20/08/2024,1023,Bag,Clothing,3734.56,4,Store,Mumbai,5754,489,14938.24,Overstock,14938.24
12154,26/04/2024,1042,Headphones,Sports,1523.78,2,App,Bangalore,5303,157,3047.56,Optimal,3047.56
12155,12/11/2022,1094,Bag,Electronics,975.05,3,Store,Hyderabad,5186,266,2925.15,Optimal,2925.1499999999996
12156,20/03/2024,1038,Shirt,Clothing,4031.82,2,Store,Delhi,6621,87,8063.64,Optimal,8063.64
12157,07/01/2023,1091,Sofa,Clothing,372.35,2,App,Bangalore,5970,247,744.7,Optimal,744.7
12158,30/01/2024,1024,Shirt,Electronics,1726.67,2,Store,Bangalore,5510,343,3453.34,Overstock,3453.34
12159,26/05/2024,1082,Shoes,Home,3922.4,3,App,Hyderabad,5886,358,11767.2,Overstock,11767.2
12160,03/09/2024,1067,Headphones,Clothing,2609.47,4,Store,Bangalore,6280,362,10437.88,Overstock,10437.88
12161,05/06/2022,1033,Laptop,Clothing,3478.91,4,Store,Bangalore,5624,252,13915.64,Optimal,13915.64
12162,06/09/2023,1095,Laptop,Clothing,427.4,3,Store,Bangalore,5965,83,1282.2,Optimal,1282.1999999999998
12163,02/11/2024,1088,Sofa,Clothing,3774.07,3,Store,Bangalore,6493,461,11322.21,Overstock,11322.210000000001
12164,23/05/2023,1085,Bag,Home,942.51,1,Store,Hyderabad,6471,470,942.51,Overstock,942.51
12165,10/04/2023,1052,Laptop,Electronics,4062.65,4,Online,Hyderabad,5183,412,16250.6,Overstock,16250.6
12166,22/02/2024,1091,Watch,Clothing,2864.46,4,Online,Bangalore,5961,206,11457.84,Optimal,11457.84
12167,14/03/2024,1054,Shoes,Clothing,3721.89,3,Online,Mumbai,6656,467,11165.67,Overstock,11165.67
12168,08/08/2022,1052,Bag,Clothing,1142.88,4,Online,Mumbai,5409,217,4571.52,Optimal,4571.52
12169,15/01/2022,1017,Sofa,Clothing,2037.58,4,Online,Bangalore,5390,380,8150.32,Overstock,8150.32
12170,27/04/2022,1006,Shirt,Electronics,4030.14,2,Store,Hyderabad,5636,11,8060.28,Understock,8060.28
12171,27/11/2022,1062,Shoes,Home,4562.94,1,App,Delhi,6103,179,4562.94,Optimal,4562.94
12172,25/02/2022,1074,Headphones,Sports,1210.2,3,App,Delhi,6676,214,3630.6,Optimal,3630.6000000000004
12173,04/11/2022,1041,Watch,Electronics,3987.63,4,Store,Bangalore,5287,402,15950.52,Overstock,15950.52
12174,10/08/2022,1010,Shoes,Clothing,631.92,3,App,Delhi,6410,32,1895.76,Understock,1895.7599999999998
12175,07/03/2024,1008,Laptop,Sports,2186.17,3,Online,Hyderabad,5148,408,6558.51,Overstock,6558.51
12176,31/05/2022,1034,Watch,Clothing,4699.73,4,Online,Mumbai,6438,382,18798.92,Overstock,18798.92
12177,22/04/2022,1086,Bag,Electronics,4731.17,1,App,Delhi,6751,144,4731.17,Optimal,4731.17
12178,14/11/2023,1096,Shirt,Home,1553.74,2,Store,Bangalore,6658,159,3107.48,Optimal,3107.48
12179,28/11/2022,1064,Phone,Sports,1045.28,2,Online,Bangalore,6606,85,2090.56,Optimal,2090.56
12180,11/06/2024,1083,Shoes,Sports,832.48,1,Store,Hyderabad,5625,33,832.48,Understock,832.48
12181,10/06/2022,1004,Laptop,Home,2456.29,2,Store,Delhi,5422,357,4912.58,Overstock,4912.58
12182,05/10/2022,1092,Headphones,Home,551.18,3,Online,Hyderabad,6910,459,1653.54,Overstock,1653.54
12183,15/06/2024,1025,Headphones,Sports,1848.58,1,Store,Mumbai,6643,384,1848.58,Overstock,1848.58
12184,12/05/2023,1050,Shoes,Sports,183.35,2,App,Mumbai,6351,334,366.7,Overstock,366.7
12185,17/10/2023,1037,Bag,Sports,1371.05,1,Online,Bangalore,6524,188,1371.05,Optimal,1371.05
12186,25/11/2024,1002,Shirt,Sports,4511.36,4,Store,Bangalore,5453,209,18045.44,Optimal,18045.44
12187,30/10/2022,1084,Bag,Home,2290.19,4,Online,Delhi,6805,108,9160.76,Optimal,9160.76
12188,14/03/2023,1058,Headphones,Electronics,461.35,4,Store,Delhi,6363,377,1845.4,Overstock,1845.4
12189,27/12/2023,1012,Bag,Electronics,3269.5,3,Online,Hyderabad,6851,189,9808.5,Optimal,9808.5
12190,21/11/2024,1094,Shirt,Home,4782.6,2,Store,Mumbai,5065,36,9565.2,Understock,9565.2
12191,05/07/2022,1080,Sofa,Electronics,2370.7,2,Store,Mumbai,6741,320,4741.4,Overstock,4741.4
12192,04/11/2023,1034,Bag,Electronics,3159.01,3,Online,Bangalore,6250,129,9477.03,Optimal,9477.03
12193,27/09/2024,1086,Phone,Clothing,4605.15,2,App,Delhi,5728,99,9210.3,Optimal,9210.3
12194,06/10/2022,1002,Phone,Electronics,2153.59,2,App,Delhi,6134,15,4307.18,Understock,4307.18
12195,14/11/2023,1052,Laptop,Sports,3356.48,2,Online,Mumbai,5657,489,6712.96,Overstock,6712.96
12196,22/10/2024,1054,Phone,Electronics,2259.45,3,Online,Hyderabad,6639,182,6778.35,Optimal,6778.349999999999
12197,07/10/2024,1044,Shirt,Home,4814.44,1,App,Hyderabad,6159,88,4814.44,Optimal,4814.44
12198,13/07/2024,1065,Phone,Electronics,2568.63,1,Store,Hyderabad,6733,42,2568.63,Understock,2568.63
12199,15/01/2023,1066,Laptop,Home,4439.7,2,Store,Mumbai,5283,83,8879.4,Optimal,8879.4
12200,14/04/2024,1083,Shoes,Sports,2585.27,4,Store,Delhi,5840,365,10341.08,Overstock,10341.08
12201,25/09/2024,1043,Phone,Clothing,3375.09,1,App,Delhi,5024,255,3375.09,Optimal,3375.09
12202,12/10/2022,1072,Phone,Clothing,1992.09,4,Online,Hyderabad,6990,176,7968.36,Optimal,7968.36
12203,25/02/2023,1067,Bag,Electronics,4596.02,3,Store,Bangalore,5930,145,13788.06,Optimal,13788.060000000001
12204,23/04/2022,1061,Headphones,Electronics,3270.02,2,Online,Mumbai,5783,160,6540.04,Optimal,6540.04
12205,14/10/2024,1024,Shirt,Home,197.57,3,App,Mumbai,5595,473,592.71,Overstock,592.71
12206,16/08/2022,1051,Shirt,Clothing,176.64,2,App,Delhi,6606,251,353.28,Optimal,353.28
12207,12/06/2023,1049,Headphones,Sports,3413.27,2,App,Hyderabad,6297,398,6826.54,Overstock,6826.54
12208,11/05/2023,1000,Shoes,Home,659.92,2,Store,Delhi,6682,486,1319.84,Overstock,1319.84
12209,31/01/2022,1038,Headphones,Electronics,3609.21,4,Store,Delhi,5257,489,14436.84,Overstock,14436.84
12210,11/06/2022,1051,Watch,Clothing,1677.88,1,Online,Mumbai,6372,218,1677.88,Optimal,1677.88
12211,06/12/2023,1075,Watch,Electronics,2740.71,2,Store,Bangalore,5731,320,5481.42,Overstock,5481.42
12212,23/12/2023,1039,Sofa,Clothing,954.56,3,Online,Bangalore,5334,232,2863.68,Optimal,2863.68
12213,22/03/2023,1059,Phone,Home,1306.49,2,Online,Delhi,5694,214,2612.98,Optimal,2612.98
12214,14/01/2024,1087,Shirt,Sports,2240.9,4,App,Mumbai,6117,185,8963.6,Optimal,8963.6
12215,03/03/2023,1072,Sofa,Sports,3360.84,1,Online,Delhi,5707,409,3360.84,Overstock,3360.84
12216,19/05/2023,1083,Phone,Sports,863.09,2,Store,Mumbai,6799,291,1726.18,Optimal,1726.18
12217,22/12/2023,1068,Phone,Sports,1478.29,1,Store,Mumbai,6746,499,1478.29,Overstock,1478.29
12218,15/11/2023,1019,Bag,Sports,1114.12,4,Online,Mumbai,5413,129,4456.48,Optimal,4456.48
12219,05/08/2023,1084,Sofa,Electronics,4327.1,1,Online,Mumbai,5409,103,4327.1,Optimal,4327.1
12220,23/11/2024,1001,Shirt,Electronics,3275.23,2,Online,Bangalore,5328,236,6550.46,Optimal,6550.46
12221,06/01/2024,1084,Shoes,Sports,2395.63,4,Store,Delhi,5618,85,9582.52,Optimal,9582.52
12222,22/11/2023,1087,Watch,Clothing,4740.02,1,Online,Delhi,5635,113,4740.02,Optimal,4740.02
12223,28/01/2024,1008,Phone,Home,3705.55,2,Online,Bangalore,5829,469,7411.1,Overstock,7411.1
12224,24/01/2024,1038,Headphones,Clothing,4667.91,4,Online,Bangalore,6499,229,18671.64,Optimal,18671.64
12225,24/01/2022,1029,Laptop,Clothing,3028.21,1,App,Mumbai,5198,174,3028.21,Optimal,3028.21
12226,24/02/2022,1053,Laptop,Sports,776.48,2,App,Bangalore,5928,407,1552.96,Overstock,1552.96
12227,15/11/2024,1081,Laptop,Clothing,3409.59,2,Store,Bangalore,6265,90,6819.18,Optimal,6819.18
12228,14/03/2024,1057,Headphones,Electronics,1087.31,4,App,Mumbai,5771,312,4349.24,Overstock,4349.24
12229,23/11/2022,1043,Shoes,Home,1795.25,4,Store,Hyderabad,6927,327,7181.0,Overstock,7181.0
12230,27/08/2024,1042,Watch,Home,2597.13,2,App,Bangalore,6394,332,5194.26,Overstock,5194.26
12231,05/07/2022,1009,Phone,Home,871.09,2,App,Mumbai,5161,191,1742.18,Optimal,1742.18
12232,10/05/2023,1047,Shirt,Clothing,201.83,4,App,Mumbai,5585,356,807.32,Overstock,807.32
12233,01/11/2024,1084,Shirt,Home,1702.72,4,Store,Delhi,5035,204,6810.88,Optimal,6810.88
12234,10/03/2023,1085,Bag,Home,4139.15,2,Store,Bangalore,5412,328,8278.3,Overstock,8278.3
12235,27/07/2022,1016,Headphones,Electronics,175.36,4,Online,Delhi,6258,163,701.44,Optimal,701.44
12236,13/05/2022,1004,Watch,Sports,636.23,3,App,Delhi,5579,476,1908.69,Overstock,1908.69
12237,04/01/2023,1069,Shoes,Sports,4053.59,1,Store,Delhi,6826,21,4053.59,Understock,4053.59
12238,27/02/2023,1073,Watch,Electronics,1598.67,2,Online,Hyderabad,6307,242,3197.34,Optimal,3197.34
12239,29/10/2024,1063,Phone,Electronics,4697.25,3,Store,Delhi,6045,393,14091.75,Overstock,14091.75
12240,01/09/2022,1065,Bag,Sports,1963.2,2,Store,Bangalore,5252,40,3926.4,Understock,3926.4
12241,21/02/2024,1070,Sofa,Clothing,4003.85,1,Online,Mumbai,5057,40,4003.85,Understock,4003.85
12242,16/09/2023,1003,Sofa,Electronics,1368.07,4,Store,Mumbai,6396,366,5472.28,Overstock,5472.28
12243,21/07/2023,1082,Phone,Home,402.97,3,Online,Mumbai,6074,101,1208.91,Optimal,1208.91
12244,11/06/2023,1027,Phone,Electronics,4419.62,4,App,Mumbai,6817,442,17678.48,Overstock,17678.48
12245,06/02/2022,1083,Shirt,Clothing,4643.75,3,App,Mumbai,6669,486,13931.25,Overstock,13931.25
12246,27/06/2022,1093,Shoes,Electronics,3569.69,1,Store,Mumbai,6559,140,3569.69,Optimal,3569.69
12247,01/10/2023,1037,Bag,Home,3873.33,2,App,Delhi,5579,375,7746.66,Overstock,7746.66
12248,01/05/2024,1065,Shoes,Electronics,134.93,4,App,Mumbai,6325,35,539.72,Understock,539.72
12249,13/03/2022,1066,Bag,Electronics,3793.74,3,Store,Bangalore,5207,224,11381.22,Optimal,11381.22
12250,18/12/2022,1059,Watch,Electronics,2413.76,3,Online,Delhi,6990,191,7241.28,Optimal,7241.280000000001
12251,15/09/2023,1046,Bag,Sports,2318.67,3,App,Delhi,6414,296,6956.01,Optimal,6956.01
12252,15/04/2022,1024,Bag,Sports,2746.34,1,Online,Hyderabad,6060,290,2746.34,Optimal,2746.34
12253,09/08/2022,1065,Headphones,Clothing,1428.93,2,App,Delhi,5508,189,2857.86,Optimal,2857.86
12254,12/05/2024,1078,Headphones,Sports,3511.81,2,Store,Hyderabad,5323,148,7023.62,Optimal,7023.62
12255,02/06/2023,1066,Shirt,Clothing,1548.39,1,Store,Hyderabad,5635,2,1548.39,Understock,1548.39
12256,26/10/2022,1068,Laptop,Sports,2837.17,4,Online,Mumbai,5406,195,11348.68,Optimal,11348.68
12257,10/05/2024,1039,Sofa,Clothing,770.94,2,Store,Hyderabad,5159,488,1541.88,Overstock,1541.88
12258,11/02/2022,1099,Phone,Clothing,3407.87,1,Online,Mumbai,5565,201,3407.87,Optimal,3407.87
12259,10/02/2024,1049,Watch,Clothing,1029.1,3,Online,Delhi,5694,433,3087.3,Overstock,3087.2999999999997
12260,15/06/2024,1039,Sofa,Electronics,935.03,3,App,Bangalore,5596,401,2805.09,Overstock,2805.09
12261,07/05/2023,1036,Sofa,Electronics,218.99,4,Online,Bangalore,6930,322,875.96,Overstock,875.96
12262,06/12/2024,1090,Watch,Clothing,696.75,3,Online,Mumbai,6871,243,2090.25,Optimal,2090.25
12263,26/03/2022,1068,Shoes,Clothing,1239.59,1,Store,Hyderabad,6063,257,1239.59,Optimal,1239.59
12264,17/12/2024,1016,Shirt,Electronics,1189.32,1,Online,Mumbai,6940,472,1189.32,Overstock,1189.32
12265,17/09/2024,1061,Laptop,Home,1705.59,3,App,Mumbai,5758,68,5116.77,Optimal,5116.7699999999995
12266,12/12/2023,1040,Laptop,Electronics,366.64,1,Online,Delhi,5196,498,366.64,Overstock,366.64
12267,28/07/2022,1075,Bag,Clothing,4682.47,3,Store,Mumbai,6838,99,14047.41,Optimal,14047.41
12268,08/02/2022,1041,Watch,Electronics,683.96,3,Online,Bangalore,6994,251,2051.88,Optimal,2051.88
12269,14/07/2024,1030,Watch,Sports,3539.62,4,Online,Delhi,6402,497,14158.48,Overstock,14158.48
12270,01/02/2024,1032,Bag,Clothing,2721.86,1,Store,Delhi,5382,377,2721.86,Overstock,2721.86
12271,03/08/2024,1042,Shirt,Electronics,2808.67,1,Online,Hyderabad,6397,336,2808.67,Overstock,2808.67
12272,21/02/2022,1092,Sofa,Sports,617.03,3,Online,Delhi,5983,59,1851.09,Optimal,1851.09
12273,09/01/2023,1066,Shirt,Electronics,1291.75,4,Store,Bangalore,6058,468,5167.0,Overstock,5167.0
12274,19/07/2024,1037,Headphones,Electronics,3921.42,4,App,Hyderabad,6966,459,15685.68,Overstock,15685.68
12275,05/06/2022,1040,Shirt,Home,2372.06,3,App,Bangalore,6327,94,7116.18,Optimal,7116.18
12276,10/11/2023,1062,Headphones,Electronics,2339.63,2,App,Mumbai,6817,250,4679.26,Optimal,4679.26
12277,17/12/2022,1039,Phone,Electronics,2774.97,4,App,Hyderabad,5796,330,11099.88,Overstock,11099.88
12278,10/03/2022,1029,Bag,Home,2225.65,3,App,Delhi,6466,315,6676.95,Overstock,6676.950000000001
